loss
2.3315060138702393
2.3032846450805664
2.303873062133789
2.2917141914367676
2.2849714756011963
2.2792465686798096
2.284930467605591
2.2643795013427734
2.26204514503479
2.253830909729004
2.247695207595825
2.244925022125244
2.224513053894043
2.21923565864563
2.2256247997283936
2.2131407260894775
2.204834222793579
2.1943485736846924
2.168245315551758
2.1632022857666016
2.1509876251220703
2.1317954063415527
2.0852463245391846
2.0557847023010254
2.046112537384033
1.965363621711731
1.9449533224105835
1.952126383781433
1.8458902835845947
1.760159969329834
1.6671943664550781
1.5398999452590942
1.3852883577346802
1.291148066520691
1.1254024505615234
1.0179145336151123
0.9062988758087158
0.7933983206748962
0.6115161180496216
0.4197510778903961
0.28779295086860657
0.24480794370174408
0.2511276602745056
0.22878549993038177
0.19998107850551605
0.13406603038311005
0.12353312224149704
0.09139693528413773
0.07011730968952179
0.04657265916466713
